Interest Rate,Rate Spread,Loan Amount,Loan-to-Value Ratio,No Intro Rate Period,Intro Rate Period,Property Value,Income,Debt-to-Income Ratio,Term 360,Conforming,State,Product Type,Race,Ethnicity,Sex,Low-Priced
0.0475,0.001907,225000.0,0.95,1,0,235000.0,64000.0,0.36,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00745,325000.0,0.95,1,0,335000.0,128000.0,0.33,1.0,1.0,MN,conventional,White,Non-Hispanic,Male,1.0
0.04125,0.00643,145000.0,0.964,1,0,145000.0,49000.0,0.33,1.0,1.0,AR,fha,White,Non-Hispanic,Female,1.0
0.04625,0.00069,175000.0,0.8,1,0,225000.0,35000.0,0.55,1.0,1.0,TX,conventional,White,Non-Hispanic,Female,1.0
0.045,0.01141,205000.0,0.9,1,0,225000.0,42000.0,0.55,1.0,1.0,NV,fha,White,Hispanic,Male,1.0
0.0475,0.01458,155000.0,0.965,1,0,155000.0,115000.0,0.1,1.0,1.0,GA,fha,White,Non-Hispanic,Male,1.0
0.045,0.00201,355000.0,0.90821,1,0,395000.0,77000.0,0.38,1.0,1.0,VA,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.00621,565000.0,1.0,0,60,565000.0,296000.0,0.42,1.0,0.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.04,-0.00013,745000.0,0.75,0,60,995000.0,450000.0,0.1,1.0,0.0,AZ,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00934,155000.0,0.9677,1,0,155000.0,39000.0,0.48,1.0,1.0,IL,conventional,Asian,Non-Hispanic,Male,1.0
0.045,-0.00117,385000.0,1.0,1,0,385000.0,103000.0,0.42,1.0,1.0,FL,va,Black,Non-Hispanic,Male,1.0
0.05625,0.01935,95000.0,0.88,1,0,105000.0,34000.0,0.41,1.0,1.0,WI,fha,White,Non-Hispanic,Female,0.0
0.0525,0.00899,145000.0,0.45,1,0,335000.0,107000.0,0.1,1.0,1.0,TX,conventional,White,Non-Hispanic,Female,1.0
0.05375,0.012195,75000.0,0.95,1,0,75000.0,34000.0,0.42,1.0,1.0,MI,conventional,White,Non-Hispanic,Female,1.0
0.045,0.010359,65000.0,0.97,1,0,65000.0,33000.0,0.46,1.0,1.0,MI,conventional,White,Non-Hispanic,Female,1.0
0.0425,0.0085799999999999,185000.0,0.9157,1,0,205000.0,40000.0,0.45,1.0,1.0,TX,fha,White,Non-Hispanic,Male,1.0
0.04875,0.0038,235000.0,0.8,1,0,295000.0,47000.0,0.43,1.0,1.0,CA,conventional,Black,Non-Hispanic,Female,1.0
0.052,0.01614,275000.0,0.965,1,0,285000.0,62000.0,0.55,1.0,1.0,DE,fha,White,Non-Hispanic,Male,0.0
0.04375,0.0035499999999999,205000.0,0.95,1,0,225000.0,80000.0,0.36,1.0,1.0,DE,conventional,White,Non-Hispanic,Female,1.0
0.0425,0.00203,485000.0,0.9,0,84,545000.0,139000.0,0.42,1.0,0.0,IL,conventional,Asian,Non-Hispanic,Male,1.0
0.0425,0.00752,85000.0,0.8,0,120,105000.0,58000.0,0.1,1.0,1.0,WI,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.00461,375000.0,0.8,1,0,465000.0,66000.0,0.48,1.0,1.0,CA,conventional,White,Non-Hispanic,Male,1.0
0.04,0.00909,205000.0,0.9437,1,0,235000.0,53000.0,0.47,1.0,1.0,TX,fha,White,Hispanic,Male,1.0
0.04625,0.0007099999999999,425000.0,0.8,1,0,535000.0,172000.0,0.38,1.0,1.0,WI,conventional,White,Non-Hispanic,Female,1.0
0.045,0.0001099999999999,135000.0,0.8,1,0,165000.0,43000.0,0.25,1.0,1.0,NM,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00639,195000.0,1.0,1,0,195000.0,49000.0,0.33,1.0,1.0,OK,va,White,Non-Hispanic,Male,1.0
0.04,0.0004,235000.0,1.0,1,0,235000.0,55000.0,0.47,1.0,1.0,FL,va,Black,Non-Hispanic,Male,1.0
0.055,0.01046,85000.0,1.0,1,0,85000.0,39000.0,0.33,1.0,1.0,SC,conventional,White,Non-Hispanic,Male,1.0
0.04375,0.0028899999999999,195000.0,1.0101,1,0,195000.0,74000.0,0.33,1.0,1.0,MS,fsa_rhs,White,Non-Hispanic,Female,1.0
0.04375,0.00081,165000.0,0.6920000000000001,1,0,235000.0,50000.0,0.33,1.0,1.0,CA,conventional,White,Non-Hispanic,Male,1.0
0.0425,0.00242,265000.0,0.66667,1,0,395000.0,165000.0,0.25,1.0,1.0,VA,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.00678,95000.0,0.97,1,0,105000.0,30000.0,0.49,1.0,1.0,AL,conventional,White,Non-Hispanic,Female,1.0
0.055,0.00724,155000.0,0.7271500000000001,1,0,215000.0,80000.0,0.1,1.0,1.0,UT,conventional,White,Non-Hispanic,Male,1.0
0.0575,0.01891,175000.0,0.9685,1,0,175000.0,71000.0,0.44,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,0.0
0.04875,0.00469,585000.0,0.8,1,0,735000.0,281000.0,0.33,1.0,1.0,WA,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.00431,215000.0,0.9,1,0,245000.0,116000.0,0.33,1.0,1.0,MD,conventional,White,Non-Hispanic,Female,1.0
0.045,0.01158,105000.0,0.965,1,0,115000.0,51000.0,0.33,1.0,1.0,GA,fha,White,Non-Hispanic,Female,1.0
0.04625,0.0047399999999999,235000.0,0.95,1,0,255000.0,47000.0,0.47,1.0,1.0,IL,conventional,White,Non-Hispanic,Male,1.0
0.04125,0.00262,125000.0,0.8,1,0,165000.0,48000.0,0.45,1.0,1.0,NJ,conventional,White,Non-Hispanic,Female,1.0
0.03875,0.003018,225000.0,0.8,1,0,285000.0,278000.0,0.1,0.0,1.0,AZ,conventional,Native american,Non-Hispanic,Male,1.0
0.0475,0.00245,615000.0,0.75,1,0,825000.0,261000.0,0.41,1.0,1.0,CA,conventional,White,Non-Hispanic,Male,1.0
0.05,0.00385,295000.0,1.0,1,0,295000.0,69000.0,0.55,1.0,1.0,RI,va,White,Non-Hispanic,Female,1.0
0.0575,0.0139999999999999,125000.0,0.97,1,0,135000.0,30000.0,0.4,1.0,1.0,GA,conventional,White,Non-Hispanic,Female,1.0
0.05,0.01526,185000.0,0.965,1,0,185000.0,52000.0,0.44,1.0,1.0,MS,fha,Asian,Non-Hispanic,Male,0.0
0.0525,0.0172,145000.0,0.97,1,0,155000.0,45000.0,0.33,1.0,1.0,CO,conventional,White,Hispanic,Male,0.0
0.0525,0.02017,215000.0,1.0,1,0,215000.0,47000.0,0.55,1.0,1.0,UT,fha,White,Non-Hispanic,Male,0.0
0.0425,0.00012,245000.0,0.9,1,0,265000.0,84000.0,0.25,1.0,1.0,NC,conventional,Asian,Non-Hispanic,Male,1.0
0.04875,0.00734,215000.0,0.97,1,0,225000.0,38000.0,0.49,1.0,1.0,KY,conventional,White,Non-Hispanic,Female,1.0
0.04125,0.00159,145000.0,0.75,1,0,205000.0,52000.0,0.25,1.0,1.0,MO,conventional,White,Non-Hispanic,Female,1.0
0.0425,0.00886,195000.0,0.9818,1,0,205000.0,120000.0,0.1,1.0,1.0,TX,fha,White,Hispanic,Male,1.0
0.05375,0.00882,145000.0,0.97,1,0,145000.0,47000.0,0.43,1.0,1.0,LA,conventional,White,Non-Hispanic,Male,1.0
0.0425,0.00569,145000.0,0.965,1,0,155000.0,64000.0,0.46,1.0,1.0,LA,fha,White,Non-Hispanic,Female,1.0
0.045,0.0093,285000.0,0.95,1,0,295000.0,62000.0,0.55,1.0,1.0,TX,fha,White,Hispanic,Male,1.0
0.045,0.00297,145000.0,0.95,1,0,145000.0,103000.0,0.25,1.0,1.0,CT,conventional,Black,Non-Hispanic,Female,1.0
0.04,0.004198,105000.0,0.95,1,0,115000.0,188000.0,0.1,1.0,1.0,KY,conventional,White,Non-Hispanic,Male,1.0
0.04125,-0.00135,405000.0,1.0,1,0,405000.0,71000.0,0.39,1.0,1.0,AZ,va,White,Non-Hispanic,Male,1.0
0.045,0.00045,185000.0,1.0,1,0,185000.0,89000.0,0.25,1.0,1.0,NE,va,White,Non-Hispanic,Male,1.0
0.05,0.00801,165000.0,0.95,1,0,175000.0,71000.0,0.33,1.0,1.0,TX,conventional,Asian,Non-Hispanic,Female,1.0
0.0375,0.01081,85000.0,0.9818,1,0,85000.0,41000.0,0.25,1.0,1.0,MO,fha,White,Non-Hispanic,Female,1.0
0.0499,0.00882,65000.0,1.0102,1,0,65000.0,34000.0,0.44,1.0,1.0,IL,fsa_rhs,Black,Non-Hispanic,Male,1.0
0.04375,0.0094399999999999,425000.0,0.95,1,0,445000.0,153000.0,0.55,1.0,1.0,CA,fha,White,Non-Hispanic,Female,1.0
0.0425,-0.0011899999999999,405000.0,1.0,1,0,395000.0,117000.0,0.55,1.0,1.0,CO,va,White,Non-Hispanic,Female,1.0
0.00125,-0.03533,195000.0,0.9118,1,0,215000.0,33000.0,0.33,1.0,1.0,MN,conventional,Asian,Non-Hispanic,Male,1.0
0.045,0.00991,115000.0,1.0268000000000002,1,0,125000.0,35000.0,0.4,1.0,1.0,FL,fha,White,Non-Hispanic,Female,1.0
0.04625,0.001568,205000.0,0.7,1,0,295000.0,153000.0,0.48,1.0,1.0,IL,conventional,White,Non-Hispanic,Female,1.0
0.045,0.00191,255000.0,0.8,0,84,315000.0,135000.0,0.25,1.0,1.0,TX,conventional,Asian,Non-Hispanic,Male,1.0
0.04625,0.00544,215000.0,0.95,1,0,235000.0,62000.0,0.37,1.0,1.0,MN,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.00308,245000.0,1.0,1,0,245000.0,134000.0,0.33,1.0,1.0,NH,va,White,Non-Hispanic,Male,1.0
0.03625,-0.00701,195000.0,0.8203,1,0,245000.0,32000.0,0.47,1.0,1.0,OR,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.0023699999999999,105000.0,0.38673,1,0,265000.0,94000.0,0.1,1.0,1.0,AZ,conventional,White,Non-Hispanic,Female,1.0
0.0425,0.00934,185000.0,1.0,1,0,185000.0,53000.0,0.25,1.0,1.0,CA,fha,White,Non-Hispanic,Male,1.0
0.0525,0.0173,175000.0,0.9818,1,0,175000.0,41000.0,0.49,1.0,1.0,TN,fha,White,Non-Hispanic,Female,0.0
0.0425,0.004053,265000.0,0.8,1,0,325000.0,98000.0,0.47,1.0,1.0,TX,conventional,White,Hispanic,Male,1.0
0.05,0.00927,205000.0,0.97,1,0,205000.0,64000.0,0.25,1.0,1.0,NV,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00337,155000.0,0.47855,1,0,315000.0,64000.0,0.49,1.0,1.0,MO,conventional,White,Non-Hispanic,Female,1.0
0.0425,0.01261,55000.0,0.965,1,0,55000.0,38000.0,0.4,1.0,1.0,PA,fha,White,Non-Hispanic,Female,1.0
0.04875,0.00358,225000.0,0.8,1,0,285000.0,87000.0,0.25,1.0,1.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.0425,0.0024,1205000.0,0.75,1,0,1605000.0,322000.0,0.41,0.0,0.0,CO,conventional,White,Non-Hispanic,Male,1.0
0.04375,0.001804,235000.0,0.95,1,0,255000.0,102000.0,0.1,1.0,1.0,LA,conventional,White,Hispanic,Female,1.0
0.0425,0.0030299999999999,305000.0,0.9,1,0,335000.0,112000.0,0.42,1.0,1.0,IN,conventional,White,Non-Hispanic,Female,1.0
0.055,0.02382,235000.0,0.55,0,60,435000.0,84000.0,0.49,1.0,1.0,NY,conventional,White,Hispanic,Female,0.0
0.04125,0.00982,145000.0,0.965,1,0,155000.0,43000.0,0.46,1.0,1.0,KY,fha,White,Non-Hispanic,Male,1.0
0.04375,0.00281,135000.0,0.93,1,0,155000.0,49000.0,0.25,1.0,1.0,TN,conventional,White,Non-Hispanic,Male,1.0
0.0425,0.00228,275000.0,1.0,1,0,275000.0,83000.0,0.25,1.0,1.0,NC,va,White,Non-Hispanic,Male,1.0
0.05,0.01646,185000.0,0.98188,1,0,185000.0,45000.0,0.55,1.0,1.0,GA,fha,White,Non-Hispanic,Female,0.0
0.05125,0.00993,255000.0,0.97,1,0,265000.0,99000.0,0.41,1.0,1.0,CA,conventional,Asian,Non-Hispanic,Male,1.0
0.045,0.00613,205000.0,0.97,1,0,205000.0,82000.0,0.25,1.0,1.0,AL,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00806,205000.0,0.97,1,0,215000.0,100000.0,0.43,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.055,0.01822,75000.0,0.965,1,0,75000.0,68000.0,0.39,1.0,1.0,IL,fha,White,Non-Hispanic,Male,0.0
0.04625,0.00091,175000.0,1.0,1,0,175000.0,53000.0,0.25,1.0,1.0,MI,va,White,Non-Hispanic,Male,1.0
0.04375,0.0001099999999999,205000.0,0.56403,1,0,365000.0,36000.0,0.47,1.0,1.0,OR,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.0113999999999999,185000.0,0.965,1,0,185000.0,49000.0,0.33,1.0,1.0,AL,fha,White,Non-Hispanic,Male,1.0
0.04625,0.00661,115000.0,0.95,1,0,125000.0,32000.0,0.47,1.0,1.0,VA,conventional,White,Non-Hispanic,Female,1.0
0.0375,0.00074,865000.0,0.7998999999999999,0,84,1085000.0,189000.0,0.42,1.0,0.0,CA,conventional,Asian,Non-Hispanic,Male,1.0
0.05125,0.00313,175000.0,0.7776099999999999,1,0,225000.0,33000.0,0.49,1.0,1.0,GA,conventional,White,Non-Hispanic,Male,1.0
0.03625,0.00394,145000.0,0.4915,1,0,295000.0,45000.0,0.43,0.0,1.0,AZ,conventional,Asian,Non-Hispanic,Female,1.0
0.0375,0.00733,235000.0,0.965,1,0,245000.0,91000.0,0.55,1.0,1.0,CO,fha,White,Hispanic,Male,1.0
0.05,0.00248,245000.0,1.024,1,0,235000.0,46000.0,0.44,1.0,1.0,IN,va,White,Non-Hispanic,Male,1.0
0.05,0.01603,135000.0,0.965,1,0,135000.0,54000.0,0.55,1.0,1.0,OH,fha,White,Non-Hispanic,Male,0.0
0.05125,0.01035,115000.0,0.9,1,0,125000.0,103000.0,0.47,1.0,1.0,NC,conventional,White,Hispanic,Male,1.0
0.04875,0.00594,65000.0,0.9,1,0,65000.0,36000.0,0.1,1.0,1.0,MO,conventional,White,Non-Hispanic,Female,1.0
0.04875,0.00401,445000.0,0.9079,1,0,485000.0,154000.0,0.47,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.05,0.00505,345000.0,0.75,1,0,455000.0,137000.0,0.25,1.0,1.0,CA,conventional,Black,Non-Hispanic,Female,1.0
0.04375,0.00839,145000.0,0.9819,1,0,145000.0,58000.0,0.41,1.0,1.0,VA,fha,Black,Non-Hispanic,Female,1.0
0.04,-0.0056599999999999,515000.0,0.55,1,0,935000.0,185000.0,0.25,1.0,1.0,CA,conventional,White,Non-Hispanic,Male,1.0
0.05125,0.0093899999999999,65000.0,1.0,1,0,65000.0,26000.0,0.37,1.0,1.0,IN,conventional,White,Non-Hispanic,Female,1.0
0.05125,0.01969,335000.0,0.965,1,0,335000.0,75000.0,0.36,1.0,1.0,UT,fha,White,Hispanic,Male,0.0
0.045,0.00915,125000.0,1.005,1,0,135000.0,34000.0,0.38,1.0,1.0,PA,fha,Black,Non-Hispanic,Male,1.0
0.045,-0.00123,135000.0,0.8,1,0,175000.0,73000.0,0.41,1.0,1.0,AL,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.0023899999999999,225000.0,1.0,1,0,225000.0,79000.0,0.41,1.0,1.0,GA,va,White,Non-Hispanic,Male,1.0
0.04,0.00917,235000.0,0.945,1,0,255000.0,47000.0,0.49,1.0,1.0,FL,conventional,White,Hispanic,Male,1.0
0.0475,0.00069,325000.0,0.8,1,0,415000.0,96000.0,0.25,1.0,1.0,VA,conventional,White,Non-Hispanic,Female,1.0
0.04,-0.00544,305000.0,1.0,1,0,315000.0,64000.0,0.55,1.0,1.0,NH,va,White,Non-Hispanic,Male,1.0
0.05625,0.0455999999999999,175000.0,1.021497,1,0,165000.0,80000.0,0.38,1.0,1.0,NC,va,Black,Non-Hispanic,Male,0.0
0.0475,0.00219,195000.0,0.8,1,0,235000.0,49000.0,0.33,1.0,1.0,SC,conventional,Hawaiian or pacific islander,Non-Hispanic,Female,1.0
0.0475,0.0140799999999999,585000.0,0.965,1,0,605000.0,135000.0,0.46,1.0,1.0,WA,fha,White,Non-Hispanic,Male,1.0
0.0499,0.00316,115000.0,0.8,1,0,145000.0,19000.0,0.48,1.0,1.0,GA,conventional,White,Non-Hispanic,Female,1.0
0.035,-0.00223,595000.0,0.79622,0,84,755000.0,133000.0,0.37,1.0,1.0,WA,conventional,Asian,Non-Hispanic,Male,1.0
0.0425,0.00435,95000.0,0.8,1,0,125000.0,75000.0,0.1,1.0,1.0,NC,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.01309,105000.0,0.965,1,0,105000.0,47000.0,0.33,1.0,1.0,NJ,fha,White,Hispanic,Male,1.0
0.05625,0.0220999999999999,155000.0,0.965,1,0,155000.0,53000.0,0.55,1.0,1.0,TX,fha,White,Non-Hispanic,Female,0.0
0.0475,0.00226,185000.0,0.8,1,0,235000.0,75000.0,0.25,1.0,1.0,MD,conventional,White,Non-Hispanic,Male,1.0
0.03875,0.00023,525000.0,0.61,1,0,855000.0,92000.0,0.49,1.0,1.0,CA,conventional,Asian,Non-Hispanic,Female,1.0
0.0625,0.02466,165000.0,0.98188,1,0,175000.0,57000.0,0.55,1.0,1.0,TX,fha,White,Hispanic,Female,0.0
0.0425,0.00815,415000.0,0.96347,1,0,425000.0,90000.0,0.46,1.0,1.0,CA,fha,Asian,Non-Hispanic,Male,1.0
0.055,0.01167,235000.0,0.85,1,0,285000.0,126000.0,0.25,1.0,1.0,NJ,conventional,White,Non-Hispanic,Male,1.0
0.04125,-0.00077,355000.0,0.95,1,0,365000.0,89000.0,0.49,1.0,1.0,DE,conventional,White,Non-Hispanic,Male,1.0
0.0425,0.00435,135000.0,0.4818,1,0,285000.0,40000.0,0.33,1.0,1.0,CA,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.00165,275000.0,0.7333,1,0,375000.0,45000.0,0.55,1.0,1.0,OR,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.00168,775000.0,1.0,1,0,775000.0,361000.0,0.25,1.0,0.0,TX,conventional,Black,Non-Hispanic,Male,1.0
0.04375,0.00588,115000.0,0.9,1,0,125000.0,115000.0,0.25,0.0,1.0,TN,conventional,White,Non-Hispanic,Male,1.0
0.0425,-0.00375,325000.0,0.75,1,0,435000.0,67000.0,0.44,1.0,1.0,HI,conventional,Asian,Non-Hispanic,Male,1.0
0.04875,0.0035399999999999,1195000.0,0.85,0,180,1405000.0,573000.0,0.25,1.0,0.0,OH,conventional,White,Non-Hispanic,Female,1.0
0.055,0.01133,455000.0,0.98,1,0,475000.0,94000.0,0.45,1.0,1.0,NY,conventional,Black,Non-Hispanic,Female,1.0
0.0475,0.0036,295000.0,0.95,1,0,325000.0,140000.0,0.25,1.0,1.0,OK,conventional,White,Non-Hispanic,Male,1.0
0.05375,0.00906,75000.0,0.8,1,0,95000.0,26000.0,0.39,1.0,1.0,SD,conventional,White,Non-Hispanic,Male,1.0
0.045,0.00187,365000.0,0.95,1,0,385000.0,103000.0,0.48,1.0,1.0,MO,conventional,White,Non-Hispanic,Male,1.0
0.0425,0.00506,295000.0,0.8925,1,0,335000.0,72000.0,0.55,1.0,1.0,NV,fha,White,Hispanic,Male,1.0
0.0425,-0.0034,175000.0,0.965,1,0,185000.0,50000.0,0.33,1.0,1.0,KY,fha,White,Non-Hispanic,Male,1.0
0.0425,0.00216,235000.0,0.713,0,84,335000.0,86000.0,0.37,1.0,1.0,NJ,conventional,White,Non-Hispanic,Female,1.0
0.03375,-0.00213,715000.0,0.8,0,60,895000.0,384000.0,0.1,1.0,0.0,CO,conventional,White,Non-Hispanic,Female,1.0
0.045,0.00957,155000.0,0.965,1,0,155000.0,41000.0,0.55,1.0,1.0,TX,fha,White,Hispanic,Male,1.0
0.05375,0.0155699999999999,185000.0,0.98188,1,0,185000.0,38000.0,0.55,1.0,1.0,FL,fha,White,Non-Hispanic,Male,0.0
0.04775,-0.00081,235000.0,0.8,1,0,285000.0,201000.0,0.25,1.0,1.0,MN,conventional,White,Non-Hispanic,Male,1.0
0.045,0.01457,135000.0,0.965,1,0,145000.0,40000.0,0.49,1.0,1.0,FL,fha,White,Non-Hispanic,Female,1.0
0.04375,0.01307,145000.0,0.965,1,0,145000.0,32000.0,0.38,1.0,1.0,TN,fha,White,Non-Hispanic,Male,1.0
0.0475,0.0056,215000.0,0.95,1,0,225000.0,81000.0,0.25,1.0,1.0,MN,conventional,White,Non-Hispanic,Female,1.0
0.03875,0.00084,355000.0,0.95,0,121,375000.0,92000.0,0.33,1.0,1.0,NC,conventional,Asian,Non-Hispanic,Male,1.0
0.055,0.0130099999999999,95000.0,0.97,1,0,105000.0,28000.0,0.33,1.0,1.0,TX,conventional,White,Hispanic,Male,1.0
0.03875,0.00361,115000.0,1.0101,1,0,105000.0,55000.0,0.25,1.0,1.0,AR,fsa_rhs,White,Non-Hispanic,Female,1.0
0.05875,0.01179,185000.0,0.9615,1,0,195000.0,48000.0,0.41,1.0,1.0,GA,conventional,White,Non-Hispanic,Female,1.0
0.045,0.002251,115000.0,0.95,1,0,125000.0,34000.0,0.49,1.0,1.0,IL,conventional,White,Non-Hispanic,Male,1.0
0.03875,-0.00039,325000.0,0.7,1,0,465000.0,82000.0,0.41,1.0,1.0,IA,conventional,White,Non-Hispanic,Male,1.0
0.045,0.00095,185000.0,0.8,1,0,225000.0,43000.0,0.55,1.0,1.0,NC,conventional,White,Non-Hispanic,Male,1.0
0.04375,0.00554,255000.0,0.95,1,0,265000.0,70000.0,0.45,1.0,1.0,TX,conventional,White,Non-Hispanic,Female,1.0
0.03875,-0.00105,205000.0,0.60699,1,0,345000.0,87000.0,0.25,1.0,1.0,OH,conventional,White,Non-Hispanic,Female,1.0
0.035,0.00387,475000.0,0.95,1,0,505000.0,159000.0,0.42,0.0,1.0,MA,conventional,White,Non-Hispanic,Male,1.0
0.0399,0.0069599999999999,155000.0,0.95,1,0,165000.0,96000.0,0.41,1.0,1.0,IL,conventional,White,Non-Hispanic,Female,1.0
0.05,0.00467,415000.0,0.8,1,0,515000.0,171000.0,0.33,1.0,1.0,FL,conventional,Black,Non-Hispanic,Male,1.0
0.0475,0.00249,455000.0,0.8,1,0,575000.0,128000.0,0.25,1.0,1.0,WA,conventional,White,Non-Hispanic,Female,1.0
0.0445,0.01336,165000.0,0.88,1,0,185000.0,36000.0,0.55,1.0,1.0,FL,fha,White,Hispanic,Male,1.0
0.055,0.00811,165000.0,0.78096,1,0,215000.0,43000.0,0.49,1.0,1.0,CA,conventional,White,Hispanic,Male,1.0
0.04125,0.0033,55000.0,0.8,1,0,75000.0,47000.0,0.1,0.0,1.0,IN,conventional,White,Non-Hispanic,Male,1.0
0.05,0.0121599999999999,135000.0,1.01188,1,0,145000.0,63000.0,0.39,1.0,1.0,AL,fha,Black,Non-Hispanic,Male,1.0
0.0525,0.00992,165000.0,0.9,1,0,185000.0,56000.0,0.4,1.0,1.0,PA,conventional,Asian,Non-Hispanic,Male,1.0
0.03625,0.002029,115000.0,0.8,0,60,145000.0,94000.0,0.25,1.0,1.0,SC,conventional,Black,Non-Hispanic,Male,1.0
0.04875,0.00885,115000.0,0.99681,1,0,115000.0,58000.0,0.25,1.0,1.0,MO,fsa_rhs,White,Non-Hispanic,Male,1.0
0.0425,0.0020499999999999,625000.0,0.5661999999999999,1,0,1095000.0,333000.0,0.25,0.0,1.0,NJ,conventional,Asian,Non-Hispanic,Female,1.0
0.0475,0.0023699999999999,305000.0,0.8,1,0,385000.0,0.0,0.48,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.0034599999999999,665000.0,0.7998000000000001,1,0,835000.0,165000.0,0.33,1.0,1.0,WA,conventional,White,Non-Hispanic,Male,1.0
0.05125,0.0023499999999999,205000.0,0.8,1,0,255000.0,63000.0,0.25,1.0,1.0,FL,conventional,White,Hispanic,Male,1.0
0.04,0.00025,405000.0,0.8,1,0,505000.0,133000.0,0.25,1.0,1.0,DE,conventional,White,Non-Hispanic,Male,1.0
0.04375,-0.0041199999999999,305000.0,0.8,1,0,385000.0,97000.0,0.44,1.0,1.0,TX,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.00657,225000.0,0.97,1,0,235000.0,55000.0,0.47,1.0,1.0,MO,conventional,White,Non-Hispanic,Female,1.0
0.0425,0.00341,135000.0,1.0,1,0,125000.0,57000.0,0.25,1.0,1.0,GA,va,White,Hispanic,Male,1.0
0.04625,0.00546,235000.0,1.00967,1,0,235000.0,65000.0,0.39,1.0,1.0,GA,fsa_rhs,White,Hispanic,Male,1.0
0.05,0.00547,145000.0,0.6,1,0,245000.0,55000.0,0.49,1.0,1.0,IL,conventional,Asian,Non-Hispanic,Male,1.0
0.04875,0.002871,195000.0,0.9,1,0,215000.0,42000.0,0.48,1.0,1.0,TX,conventional,White,Hispanic,Male,1.0
0.03625,-0.0022589999999999,555000.0,0.6,0,84,935000.0,345000.0,0.25,1.0,1.0,CA,conventional,White,Non-Hispanic,Male,1.0
0.04375,-0.00216,705000.0,0.8,1,0,885000.0,307000.0,0.37,1.0,0.0,IL,conventional,Asian,Non-Hispanic,Male,1.0
0.04875,0.01084,165000.0,0.8994,1,0,175000.0,71000.0,0.42,1.0,1.0,NJ,conventional,Black,Non-Hispanic,Male,1.0
0.04625,0.00163,595000.0,0.75,1,0,795000.0,230000.0,0.33,1.0,0.0,MI,conventional,White,Non-Hispanic,Male,1.0
0.045,-0.0014199999999999,505000.0,0.7272,1,0,685000.0,139000.0,0.39,1.0,0.0,CA,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.01618,65000.0,0.9649,1,0,85000.0,42000.0,0.1,1.0,1.0,AL,fha,Black,Non-Hispanic,Female,0.0
0.0425,-0.00048,215000.0,0.8,1,0,265000.0,40000.0,0.47,1.0,1.0,NV,conventional,Asian,Non-Hispanic,Male,1.0
0.045,0.00107,165000.0,0.8,1,0,205000.0,33000.0,0.46,1.0,1.0,NE,conventional,White,Non-Hispanic,Male,1.0
0.045,-0.000678,215000.0,0.8,1,0,275000.0,99000.0,0.33,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.0525,0.0163,145000.0,0.965,1,0,175000.0,30000.0,0.48,1.0,1.0,CA,fha,White,Hispanic,Female,0.0
0.04875,0.00612,195000.0,0.8652200000000001,1,0,235000.0,52000.0,0.38,1.0,1.0,CA,conventional,White,Non-Hispanic,Male,1.0
0.03875,0.00267,235000.0,0.6638,1,0,355000.0,110000.0,0.33,0.0,1.0,NJ,conventional,Asian,Non-Hispanic,Female,1.0
0.05,0.0013,295000.0,0.8,1,0,375000.0,86000.0,0.46,1.0,1.0,VA,conventional,Asian,Non-Hispanic,Female,1.0
0.04625,0.01154,25000.0,0.8,1,0,35000.0,32000.0,0.1,0.0,1.0,IN,conventional,White,Non-Hispanic,Male,1.0
0.0499,0.00146,385000.0,0.8,1,0,475000.0,190000.0,0.1,1.0,1.0,SC,conventional,White,Non-Hispanic,Female,1.0
0.0425,-0.0012,625000.0,0.8,1,0,785000.0,122000.0,0.46,1.0,1.0,VA,conventional,White,Non-Hispanic,Male,1.0
0.045,0.00252,1185000.0,0.8,1,0,1475000.0,692000.0,0.25,1.0,0.0,TX,conventional,Black,Non-Hispanic,Male,1.0
0.0475,0.00043,155000.0,0.9828,1,0,165000.0,45000.0,0.48,1.0,1.0,IL,fha,White,Non-Hispanic,Male,1.0
